passenger_count,trip_distance,PULocationID,DOLocationID,trip_duration,fare_amount
3,16.71,115,265,46.3,53.5
1,1.36,75,74,4.5,6.0
6,1.69,74,166,8.583333333333334,8.0
1,1.4,75,238,8.25,8.0
1,5.0,74,233,11.1,15.5
1,5.52,134,216,34.81666666666667,24.0
1,1.0,42,42,5.266666666666667,6.0
1,1.98,41,238,10.35,9.5
1,2.7,75,166,15.716666666666667,12.5
1,0.6,75,75,3.15,4.5
1,2.23,65,189,16.416666666666668,11.5
4,11.56,130,256,32.65,45.0
3,1.63,75,74,7.766666666666667,7.5
1,2.8,33,61,23.333333333333332,15.5
1,13.69,124,19,35.983333333333334,41.5
1,0.6,189,97,4.833333333333333,5.0
3,6.5,74,31,18.383333333333333,22.0
1,0.28,217,217,5.066666666666666,5.0
1,3.06,244,41,16.183333333333334,13.5
1,5.68,65,137,16.516666666666666,19.5
1,6.41,74,31,20.916666666666668,21.5
1,1.27,56,82,7.7,6.5
1,1.84,74,236,16.216666666666665,11.5
1,3.1,129,223,8.966666666666667,11.0
2,1.04,82,173,6.85,6.5
1,1.47,74,75,11.033333333333333,8.5
1,3.9,74,143,21.65,17.0
1,2.63,97,225,16.5,12.5
1,3.7,75,164,24.333333333333332,17.5
1,1.4,242,78,6.733333333333333,7.0
1,12.36,52,192,24.2,35.5
1,4.24,7,263,15.866666666666667,15.0
1,3.45,33,188,18.683333333333334,15.0
1,5.63,226,163,57.45,34.5
1,3.0,41,142,15.55,13.0
1,2.37,75,151,10.016666666666667,10.0
5,2.44,41,238,16.466666666666665,11.0
2,4.31,183,265,12.55,16.5
1,7.02,244,230,25.5,24.5
1,2.73,75,168,11.016666666666667,11.0
1,2.87,43,161,14.733333333333333,12.5
2,0.45,127,127,4.533333333333333,4.5
1,2.8,244,24,10.55,11.0
1,3.8,75,230,23.983333333333334,17.5
1,3.92,25,61,19.183333333333334,16.0
1,1.4,74,75,7.55,7.0
1,3.69,55,210,20.033333333333335,15.5
1,2.1,74,236,17.833333333333332,12.5
1,2.63,82,70,15.133333333333333,12.0
1,2.48,41,151,18.483333333333334,13.5
1,7.76,244,140,16.433333333333334,23.0
1,1.54,42,116,10.366666666666667,8.5
1,0.96,41,42,6.95,6.5
1,2.19,25,97,18.5,13.0
1,2.9,41,239,17.25,14.0
1,1.03,75,236,4.8,5.5
1,1.15,7,223,7.25,6.5
1,1.57,74,75,5.283333333333333,6.5
1,9.3,52,263,21.966666666666665,27.5
1,1.93,75,141,11.7,10.0
1,0.98,75,141,4.016666666666667,5.5
6,0.66,41,41,4.183333333333334,5.0
1,0.7,41,74,4.633333333333334,5.0
1,0.49,75,75,4.366666666666666,4.5
1,2.69,42,42,19.616666666666667,20.0
1,4.03,74,239,30.75,21.0
1,1.7,74,75,9.533333333333333,8.5
1,2.64,74,262,16.483333333333334,13.0
1,7.43,116,137,23.45,24.0
1,2.39,74,262,11.233333333333333,10.0
1,2.99,166,69,10.65,11.0
1,5.38,74,243,27.533333333333335,21.5
1,2.26,74,151,12.4,10.5
1,3.08,74,244,21.2,15.0
1,1.86,74,152,9.666666666666666,9.0
1,3.05,95,258,17.8,14.5
1,1.74,25,181,6.75,7.5
1,1.22,74,74,7.916666666666667,7.0
1,1.35,41,42,17.733333333333334,11.5
1,3.5,244,127,13.883333333333333,14.0
1,1.23,24,238,7.616666666666666,7.5
1,1.91,226,82,16.483333333333334,12.5
1,0.38,61,61,4.516666666666667,4.5
2,3.8,82,92,18.966666666666665,15.0
1,1.41,74,43,7.366666666666666,7.0
1,24.35,7,22,48.43333333333333,66.0
1,1.39,116,244,8.583333333333334,8.0
1,1.98,75,42,10.516666666666667,9.0
1,1.3,43,263,6.7,7.0
1,1.2,75,74,5.733333333333333,6.5
1,4.86,152,50,11.366666666666667,15.5
1,0.62,41,74,3.4833333333333334,4.5
1,1.36,166,74,6.3,6.5
1,2.86,247,41,12.95,12.0
1,1.08,41,151,7.666666666666667,7.0
1,2.02,235,243,12.583333333333334,10.0
1,2.33,236,140,12.683333333333334,10.5
1,8.3,167,81,23.916666666666668,26.0
1,1.3,130,130,5.866666666666666,6.5
1,2.59,75,42,13.383333333333333,11.0
1,4.94,244,143,12.166666666666666,16.0
1,1.89,74,43,12.733333333333333,10.0
1,0.39,74,75,4.783333333333333,7.0
1,0.48,152,152,2.2333333333333334,3.5
1,1.34,75,74,7.333333333333333,7.0
1,1.61,74,168,9.55,8.5
1,5.77,225,258,19.8,19.5
1,1.0,247,159,6.3,6.5
1,1.24,65,49,9.483333333333333,8.0
1,2.03,247,244,12.75,10.5
1,1.45,129,7,11.516666666666667,9.0
1,1.43,75,238,6.783333333333333,7.0
1,1.22,74,74,5.216666666666667,6.0
1,2.06,75,238,13.933333333333334,11.5
2,3.32,41,244,18.95,14.5
5,17.05,74,132,27.55,52.0
1,0.86,42,41,3.8,5.0
1,3.73,97,255,17.433333333333334,14.5
1,0.93,75,74,9.133333333333333,7.5
1,3.5,43,100,14.2,13.5
1,0.86,41,152,6.6,6.0
1,0.9,41,42,6.916666666666667,6.0
3,8.23,130,223,13.566666666666666,23.5
1,2.09,75,239,9.216666666666667,9.0
1,0.08,42,42,0.7,2.5
5,2.44,260,173,12.866666666666667,11.0
5,2.42,74,236,10.583333333333334,10.0
1,1.0,75,74,4.3,5.5
1,4.03,65,85,27.166666666666668,18.5
1,7.19,197,35,43.71666666666667,32.5
1,6.83,55,190,29.3,20.0
1,3.9,166,237,24.033333333333335,18.0
1,0.66,75,236,5.95,6.0
1,4.17,146,157,17.666666666666668,15.5
1,2.55,75,141,7.7,9.0
1,2.77,41,263,9.333333333333334,10.0
1,0.71,65,65,3.75,5.0
1,1.45,74,75,8.516666666666667,7.5
4,3.44,260,160,17.916666666666668,14.5
1,1.99,95,135,10.516666666666667,9.5
1,1.32,74,43,9.4,8.0
5,2.39,226,82,13.616666666666667,11.0
2,2.69,212,213,18.066666666666666,13.0
2,5.7,65,100,27.35,22.5
5,1.31,7,226,6.833333333333333,6.5
1,2.17,130,28,15.533333333333333,12.0
1,2.85,75,159,13.8,12.0
1,4.1,256,137,23.166666666666668,18.0
1,0.8,41,41,4.5,5.0
1,0.79,41,152,6.383333333333334,6.0
1,2.55,196,134,14.35,12.5
3,1.69,93,28,3.85,7.0
1,7.14,25,14,25.483333333333334,25.0
1,1.85,166,74,11.683333333333334,9.5
1,16.11,55,48,49.43333333333333,49.0
1,9.81,159,113,54.766666666666666,41.0
1,1.54,74,75,8.333333333333334,8.0
1,2.74,28,95,15.35,13.0
1,0.56,41,74,4.133333333333334,5.0
1,1.36,74,42,6.183333333333334,7.0
1,6.83,41,100,31.016666666666666,27.5
1,0.78,52,40,5.283333333333333,5.5
1,5.22,75,224,20.616666666666667,19.0
1,0.54,244,244,3.35,4.5
1,1.24,42,41,10.416666666666666,8.5
6,0.72,256,217,6.233333333333333,6.0
1,1.63,74,262,8.283333333333333,8.0
1,1.79,74,166,11.433333333333334,9.5
1,6.48,14,257,16.933333333333334,20.0
1,2.18,166,247,9.666666666666666,9.5
2,0.79,129,260,4.5,5.0
1,1.11,166,42,2.85,5.0
1,3.6,65,61,20.733333333333334,16.0
1,0.36,74,41,1.35,3.5
1,10.94,117,197,55.06666666666667,44.0
1,1.51,75,74,5.583333333333333,6.5
4,1.3,41,74,10.05,8.0
1,1.27,152,42,8.766666666666667,7.5
5,3.69,129,193,19.083333333333332,15.0
2,1.42,75,74,6.216666666666667,7.0
2,4.99,116,48,17.066666666666666,17.0
3,3.3,74,239,11.783333333333333,12.0
1,2.31,75,166,12.433333333333334,8.5
1,1.14,75,74,3.933333333333333,5.5
1,2.41,75,142,7.383333333333334,9.0
1,7.68,7,129,29.466666666666665,27.0
1,3.37,41,141,13.7,13.5
1,1.96,65,189,10.433333333333334,9.5
1,2.25,74,236,7.416666666666667,8.5
1,2.5,95,130,12.55,11.5
1,7.04,7,82,24.066666666666666,23.5
1,9.57,244,211,27.716666666666665,30.5
1,2.36,7,193,12.983333333333333,11.0
1,0.53,74,74,2.95,4.0
1,1.46,7,146,9.083333333333334,8.0
1,0.81,43,43,5.633333333333334,6.0
1,1.66,41,239,9.633333333333333,8.5
1,3.34,65,188,26.083333333333332,17.5
1,2.87,166,263,15.033333333333333,12.5
1,6.93,244,246,19.666666666666668,22.5
5,3.62,74,239,16.666666666666668,14.5
1,1.25,75,74,6.083333333333333,6.5
1,1.63,74,168,9.75,8.5
1,7.12,236,212,18.85,22.5
1,0.88,166,166,5.316666666666666,5.5
1,2.77,7,83,21.916666666666668,15.0
1,1.67,244,42,11.433333333333334,9.5
1,1.53,42,41,10.0,8.5
1,4.37,65,72,21.866666666666667,17.5
1,0.04,42,42,0.4,2.5
1,0.79,166,41,4.35,5.0
1,0.91,74,74,6.866666666666666,6.0
1,7.85,244,140,22.683333333333334,26.0
1,1.4,74,236,6.966666666666667,7.0
1,3.5,97,257,20.766666666666666,16.0
1,0.11,260,260,0.25,2.5
1,0.9,116,42,6.883333333333334,6.5
1,1.45,41,74,6.416666666666667,7.0
1,2.65,74,263,12.55,11.0
1,0.63,52,40,3.0833333333333335,4.0
1,20.34,265,51,36.5,56.5
1,26.82,65,86,69.01666666666667,75.5
2,3.17,248,168,9.216666666666667,11.0
1,3.58,97,80,14.5,14.0
1,0.7,74,41,4.233333333333333,5.0
1,5.3,166,243,15.1,17.5
1,1.55,74,24,9.283333333333333,8.0
1,1.0,41,74,6.3,6.0
1,1.94,41,116,9.9,9.0
1,1.89,42,69,21.95,14.0
1,17.15,226,218,44.5,53.0
1,1.98,127,241,7.05,8.0
1,8.64,181,82,24.383333333333333,27.5
1,1.42,75,151,9.666666666666666,8.5
1,1.36,74,43,5.6,6.5
1,2.94,82,226,14.233333333333333,13.0
6,1.8,75,74,9.45,8.5
2,21.98,152,22,63.833333333333336,67.5
1,4.39,244,265,17.45,16.0
2,4.08,65,227,28.333333333333332,20.0
2,6.46,55,89,46.95,32.0
1,3.74,52,13,15.35,14.0
1,1.88,75,42,7.35,8.0
1,2.91,7,233,9.466666666666667,10.5
1,0.78,41,43,2.683333333333333,4.5
1,10.64,95,140,40.483333333333334,36.5
1,4.59,42,161,18.466666666666665,16.0
1,3.2,75,48,13.916666666666666,12.5
3,1.3,75,41,6.433333333333334,7.0
1,7.73,95,132,18.333333333333332,24.0
1,2.63,166,43,12.7,11.5
1,3.17,97,232,14.583333333333334,13.5
1,4.25,42,143,24.8,18.5
1,2.65,74,262,15.666666666666666,12.5
1,8.0,33,230,49.233333333333334,35.5
1,0.64,41,41,3.55,4.5
1,1.1,7,7,6.9,6.5
1,2.0,41,75,11.116666666666667,9.5
2,5.97,80,113,21.3,45.0
1,2.2,82,260,11.183333333333334,10.5
1,1.06,166,41,7.683333333333334,7.0
1,11.36,179,216,20.35,33.0
1,3.23,41,69,15.133333333333333,13.5
1,15.86,191,237,61.2,54.0
1,2.0,260,173,21.416666666666668,14.0
1,1.74,75,151,6.216666666666667,7.5
1,6.15,244,142,16.983333333333334,20.5
1,1.2,41,42,7.666666666666667,7.5
1,10.88,116,265,19.183333333333334,31.5
1,5.34,127,74,25.45,22.5
5,2.34,223,70,3.8,8.0
2,0.83,43,75,7.4,6.0
1,3.7,97,255,16.133333333333333,15.0
1,6.33,152,162,25.033333333333335,22.5
1,18.5,166,132,41.916666666666664,52.0
1,1.46,159,167,9.016666666666667,8.0
5,2.21,244,42,11.066666666666666,10.0
1,8.46,116,107,25.6,28.0
1,4.16,41,167,23.533333333333335,14.0
1,2.1,75,166,12.933333333333334,10.5
1,3.11,74,239,13.566666666666666,12.5
5,7.84,260,61,26.45,26.5
2,1.48,169,78,9.766666666666667,8.5
1,8.35,75,87,20.533333333333335,26.0
1,1.74,75,263,9.016666666666667,8.5
1,1.5,65,49,9.633333333333333,8.0
1,5.0,244,238,19.166666666666668,19.0
1,16.04,25,121,40.2,46.0
1,3.19,42,244,16.3,13.5
1,1.61,75,236,8.666666666666666,8.0
5,1.13,43,41,6.683333333333334,6.5
1,0.8,75,74,3.1666666666666665,4.5
1,0.8,25,25,5.866666666666666,5.5
1,10.57,76,146,33.15,43.12
1,0.84,41,166,7.116666666666666,6.5
1,4.16,74,142,28.05,19.0
6,3.06,75,75,22.483333333333334,16.0
1,0.6,7,7,6.366666666666666,5.5
1,0.33,236,263,4.5,4.5
1,1.21,129,173,9.55,10.0
2,27.16,11,213,57.85,74.5
1,0.62,244,244,3.433333333333333,4.5
2,1.12,168,42,6.3,6.5
2,0.81,74,41,3.716666666666667,4.5
1,2.89,244,235,13.1,12.0
1,2.59,75,237,12.05,10.5
1,1.29,75,74,5.15,6.0
1,4.0,196,92,22.383333333333333,17.5
1,3.26,74,239,21.466666666666665,16.0
1,0.28,166,152,2.933333333333333,4.0
5,5.63,134,216,35.71666666666667,24.5
1,7.06,129,130,17.75,22.5
1,0.64,97,181,5.783333333333333,5.5
5,1.37,95,28,4.383333333333334,6.0
1,1.3,41,41,7.85,7.5
1,1.07,97,189,6.466666666666667,6.0
2,4.81,43,224,14.533333333333333,16.0
1,2.2,75,162,13.583333333333334,10.5
1,7.32,42,100,29.833333333333332,27.0
1,3.84,42,47,33.516666666666666,22.0
1,1.32,244,116,7.783333333333333,7.0
1,5.51,255,237,18.116666666666667,19.0
1,0.7,41,74,6.233333333333333,6.0
1,4.67,80,148,15.116666666666667,16.5
2,25.38,178,213,89.21666666666667,85.0
1,13.84,197,75,41.2,44.5
1,2.18,152,74,13.633333333333333,11.5
1,2.55,43,142,10.566666666666666,10.5
1,1.65,75,238,7.816666666666666,7.5
1,15.08,75,77,76.0,55.0
1,0.17,7,7,0.35,2.5
5,1.86,74,263,9.75,8.5
1,1.16,236,238,5.616666666666666,6.5
1,1.39,75,74,6.15,6.5
2,1.6,74,75,13.883333333333333,10.0
1,0.9,74,42,5.616666666666666,5.5
1,1.83,166,116,9.666666666666666,9.0
1,0.82,74,75,4.666666666666667,5.5
1,4.77,41,170,25.05,19.0
1,1.67,74,236,9.666666666666666,8.5
1,3.85,7,207,19.35,15.5
1,3.29,260,223,11.116666666666667,11.5
1,3.0,244,127,17.016666666666666,14.5
1,0.4,159,159,2.3666666666666667,3.5
5,1.28,75,263,6.683333333333334,7.0
1,2.67,244,42,16.533333333333335,13.0
2,6.17,93,198,28.816666666666666,23.0
1,1.02,74,74,8.2,7.0
1,1.1,97,17,8.116666666666667,7.0
6,5.66,74,78,17.016666666666666,18.5
1,1.67,166,41,9.0,8.5
5,0.82,129,83,10.566666666666666,8.0
1,4.97,83,229,20.366666666666667,18.5
1,1.56,97,40,10.5,8.5
1,4.82,75,68,28.583333333333332,20.5
1,1.97,242,248,8.833333333333334,8.5
1,2.28,41,238,11.416666666666666,10.0
3,2.31,74,236,8.366666666666667,9.0
1,1.44,74,43,26.883333333333333,17.0
1,0.66,41,42,3.783333333333333,4.5
6,11.99,126,129,43.5,40.0
2,2.13,95,135,11.083333333333334,9.5
1,2.18,223,193,10.883333333333333,10.0
2,18.76,42,19,63.65,59.0
1,16.12,127,121,26.616666666666667,43.5
4,13.94,40,159,62.3,51.0
1,2.25,166,116,11.816666666666666,10.0
1,5.52,185,265,43.53333333333333,31.5
1,1.5,41,238,9.7,8.0
1,1.2,74,75,8.683333333333334,7.5
1,2.49,41,168,12.05,11.0
1,1.84,129,129,9.8,8.5
1,2.2,41,263,12.75,10.5
1,0.99,75,236,4.966666666666667,5.5
1,1.63,74,152,10.2,9.0
1,3.91,179,173,20.166666666666668,16.0
1,7.28,75,243,35.666666666666664,26.5
1,3.87,33,113,19.983333333333334,15.5
1,1.9,74,263,6.433333333333334,7.5
1,0.95,42,166,14.233333333333333,10.5
1,1.95,130,215,6.866666666666666,8.0
1,19.55,228,76,76.68333333333334,66.5
1,0.46,42,42,2.3833333333333333,4.0
1,2.68,74,141,8.766666666666667,10.0
1,1.09,95,95,6.95,6.5
1,1.54,7,193,8.666666666666666,8.0
1,2.29,74,263,9.366666666666667,9.0
1,11.2,33,7,30.05,34.0
1,1.49,42,166,6.266666666666667,7.0
1,0.91,166,24,5.766666666666667,5.5
6,1.15,74,41,6.65,6.5
5,1.26,75,74,4.933333333333334,6.0
1,1.26,75,263,6.7,6.5
1,1.4,74,43,8.516666666666667,7.5
2,2.33,75,239,15.383333333333333,12.0
5,1.74,75,151,9.016666666666667,8.5
1,0.91,43,263,5.483333333333333,6.0
1,1.55,244,264,20.516666666666666,10.5
1,1.19,43,238,5.683333333333334,6.5
1,1.61,75,24,6.2,7.0
1,0.46,7,7,2.6166666666666667,4.0
1,0.99,24,41,7.066666666666666,6.5
1,0.81,226,226,5.816666666666666,5.5
1,7.4,196,129,24.283333333333335,23.0
1,1.96,74,166,8.15,8.0
1,2.31,74,151,10.083333333333334,9.5
2,20.29,130,41,81.81666666666666,69.0
1,2.99,145,141,8.116666666666667,30.0
1,6.27,116,229,14.916666666666666,19.0
1,6.85,244,236,20.85,22.0
1,1.15,166,41,7.516666666666667,7.0
2,1.43,116,244,10.3,8.5
2,27.81,23,75,13.8,83.0
6,1.58,74,151,13.05,9.5
3,0.31,43,75,1.6666666666666667,3.5
5,2.09,166,74,13.016666666666667,10.5
1,0.45,41,41,2.95,4.0
1,13.4,22,118,48.8,44.5
1,9.27,130,76,30.8,30.5
1,0.38,244,244,3.066666666666667,4.0
1,1.96,42,74,12.066666666666666,10.0
1,1.49,74,75,18.883333333333333,12.5
1,0.78,181,25,5.833333333333333,5.5
1,4.68,38,130,24.0,19.5
1,0.8,75,74,4.683333333333334,5.0
1,5.75,243,238,26.766666666666666,22.5
1,17.39,197,174,90.08333333333333,69.0
1,1.23,74,152,5.883333333333334,6.5
1,1.09,244,116,8.15,7.0
1,16.71,99,14,31.466666666666665,47.0
1,2.97,74,237,14.1,12.0
1,8.48,41,114,24.733333333333334,27.0
1,0.65,43,43,1.5833333333333333,4.0
1,2.68,75,159,15.95,13.0
1,2.21,95,82,14.883333333333333,12.0
1,0.62,42,42,5.666666666666667,5.0
3,0.51,82,82,3.8666666666666667,4.5
1,1.0,41,152,9.183333333333334,7.5
1,0.73,236,236,2.6333333333333333,4.5
1,2.2,75,42,11.366666666666667,10.0
1,3.43,7,173,32.46666666666667,21.0
1,1.2,75,41,5.95,6.5
1,0.52,7,7,4.766666666666667,4.5
1,1.28,41,74,10.016666666666667,8.0
2,1.48,75,74,7.8,7.5
1,2.28,74,238,12.383333333333333,10.5
2,11.32,196,126,31.266666666666666,34.5
1,2.5,41,142,11.75,10.5
1,1.83,74,75,16.25,11.5
1,1.98,95,135,9.933333333333334,9.5
1,0.82,127,235,7.45,6.5
5,1.98,74,24,16.183333333333334,11.5
1,0.48,42,116,2.7666666666666666,4.0
1,2.65,74,262,15.783333333333333,12.0
6,2.09,75,237,5.5,7.5
1,0.86,41,42,7.066666666666666,6.5
1,2.95,75,140,10.883333333333333,11.5
2,8.62,244,265,28.783333333333335,29.0
1,0.52,41,166,2.1,3.5
2,9.76,75,87,33.78333333333333,31.5
1,2.3,83,7,7.483333333333333,9.0
1,1.47,75,41,8.85,8.0
1,0.68,75,236,2.933333333333333,4.5
1,4.41,7,129,17.216666666666665,15.0
1,3.07,82,226,14.45,13.0
1,4.33,116,239,14.266666666666667,15.0
1,2.31,74,141,6.95,8.5
1,1.42,82,95,8.25,8.0
2,3.54,75,163,23.866666666666667,17.0
1,5.1,61,25,59.88333333333333,36.5
2,1.5,82,82,14.116666666666667,10.0
1,2.2,41,262,14.083333333333334,11.5
1,0.84,95,95,7.7,6.5
1,0.7,74,41,3.433333333333333,4.5
1,0.9,116,42,5.183333333333334,5.5
1,0.91,223,179,5.733333333333333,5.5
1,1.77,41,168,12.5,9.5
1,32.61,213,23,105.3,100.5
1,0.9,75,75,6.7,6.0
1,7.7,82,223,18.383333333333333,24.0
1,0.94,75,236,8.433333333333334,7.0
2,1.42,75,237,5.816666666666666,6.5
1,1.5,75,41,9.566666666666666,8.5
1,4.83,74,127,46.28333333333333,29.5
1,1.22,25,97,7.15,6.5
1,0.6,166,166,4.166666666666667,5.0
1,10.2,65,95,36.833333333333336,32.5
1,1.77,52,49,11.65,9.0
1,0.57,166,24,2.3333333333333335,4.0
1,4.67,244,238,13.133333333333333,16.0
1,2.09,166,236,9.966666666666667,9.5
1,3.78,74,140,19.05,15.5
1,1.73,213,213,18.316666666666666,13.0
1,0.98,244,243,6.15,6.0
1,1.16,75,238,6.833333333333333,7.0
1,0.99,42,42,5.716666666666667,6.0
2,1.22,75,74,8.216666666666667,7.5
1,1.16,95,134,5.9,6.5
1,1.1,75,74,3.4166666666666665,5.0
1,25.11,235,39,44.483333333333334,71.0
1,4.67,25,234,19.983333333333334,17.5
1,1.75,97,34,9.533333333333333,8.5
1,0.65,166,166,2.966666666666667,4.5
1,1.44,41,74,11.8,9.0
5,2.42,75,162,16.783333333333335,13.0
2,1.19,212,250,7.683333333333334,7.0
1,2.32,166,142,12.216666666666667,10.5
1,2.26,74,24,12.816666666666666,11.0
1,0.72,74,41,5.466666666666667,5.5
1,6.58,95,9,24.0,21.0
1,1.36,74,75,6.383333333333334,7.0
1,0.28,75,75,2.033333333333333,3.5
1,1.68,74,43,6.8,7.5
1,6.24,244,236,29.783333333333335,25.0
1,1.92,74,152,17.05,12.0
3,2.8,75,161,24.9,16.5
1,2.0,41,239,12.716666666666667,10.5
1,1.32,74,41,5.016666666666667,6.5
1,1.0,41,74,7.116666666666666,6.5
1,3.5,41,141,15.066666666666666,13.5
1,1.7,74,152,10.8,9.0
1,1.84,74,43,12.216666666666667,9.5
1,4.56,75,234,19.6,17.0
1,0.52,75,74,2.2666666666666666,4.0
1,1.27,49,97,8.433333333333334,7.5
1,3.69,65,61,19.016666666666666,15.5
1,5.64,74,50,20.883333333333333,20.0
1,1.48,74,152,11.9,9.0
1,4.26,41,141,17.383333333333333,15.5
2,1.0,74,74,6.416666666666667,6.0
1,6.95,82,42,17.266666666666666,21.0
1,1.36,75,74,4.633333333333334,6.0
1,10.61,7,33,31.85,32.5
1,2.57,74,238,16.016666666666666,11.5
1,4.65,127,69,22.333333333333332,19.0
1,4.91,74,161,28.733333333333334,21.5
3,4.6,82,145,22.516666666666666,19.0
1,1.54,82,173,12.716666666666667,9.5
1,6.58,74,138,13.7,20.0
1,2.55,41,239,16.766666666666666,10.5
1,1.83,74,236,7.1,7.5
1,4.29,41,140,22.383333333333333,17.5
1,2.23,74,262,14.233333333333333,11.5
4,1.9,82,83,13.2,10.5
1,2.67,166,75,15.45,12.5
6,7.12,33,161,31.7,28.0
1,2.1,43,42,17.783333333333335,13.0
1,0.96,82,82,6.766666666666667,6.0
1,1.7,74,236,13.8,10.0
1,0.95,41,74,11.083333333333334,8.0
1,1.6,74,151,12.133333333333333,9.5
1,1.83,152,151,12.683333333333334,10.5
1,9.76,75,208,19.166666666666668,28.0
1,2.57,74,238,11.166666666666666,10.5
1,1.34,7,145,4.633333333333334,6.5
1,1.18,41,42,8.466666666666667,7.5
1,4.03,41,163,18.516666666666666,16.0
1,2.31,43,237,6.216666666666667,8.5
1,0.98,75,151,4.3,5.5
1,2.65,74,236,12.966666666666667,11.0
1,14.39,18,226,42.016666666666666,46.0
2,0.9,41,41,5.083333333333333,5.5
1,1.2,75,74,13.183333333333334,9.5
1,2.5,74,151,16.9,12.5
1,1.5,152,42,10.133333333333333,8.5
1,13.11,95,195,45.2,41.0
1,5.8,196,260,27.516666666666666,20.5
1,2.63,166,116,13.5,11.5
1,1.92,37,225,13.15,10.0
5,1.44,75,236,7.383333333333334,7.0
2,3.59,166,116,20.133333333333333,15.0
1,2.44,74,236,20.066666666666666,13.0
1,0.74,52,52,4.0,4.5
1,0.56,41,41,3.9,4.5
3,0.5,75,74,2.3833333333333333,4.0
1,2.07,159,244,18.1,12.5
1,1.0,74,74,5.05,5.5
1,4.3,65,72,23.966666666666665,18.5
1,7.42,41,250,13.033333333333333,22.0
1,3.53,226,129,57.78333333333333,33.0
1,2.38,97,144,9.15,10.0
3,5.1,222,61,27.6,21.0
1,3.49,33,188,27.7,18.5
1,1.25,74,41,9.8,8.0
1,0.88,95,95,10.316666666666666,8.0
1,17.83,18,197,53.31666666666667,60.0
1,7.0,42,186,24.916666666666668,25.0
1,1.52,74,75,12.883333333333333,9.5
1,3.4,97,61,19.55,15.0
1,2.83,43,162,10.433333333333334,10.5
1,1.6,74,263,4.1,6.5
1,0.86,75,236,5.5,5.5
2,1.2,24,238,8.566666666666666,7.5
6,4.68,95,131,19.066666666666666,18.0
1,2.3,74,263,10.766666666666667,10.0
1,6.66,116,246,16.183333333333334,20.5
1,0.42,41,41,3.033333333333333,4.0
3,0.96,130,130,6.05,6.0
1,0.77,116,152,5.983333333333333,6.0
1,1.6,129,129,8.533333333333333,8.0
1,1.23,74,75,12.7,9.5
1,0.8,166,166,5.083333333333333,5.5
1,11.4,173,93,79.33333333333333,58.0
1,0.7,41,41,5.566666666666666,5.5
1,2.35,74,43,8.25,9.0
1,0.79,75,43,3.1166666666666667,4.5
1,6.66,75,213,15.016666666666667,20.0
1,1.68,42,41,10.4,8.5
1,1.37,74,75,9.5,8.0
1,1.06,168,69,9.533333333333333,7.5
1,5.04,166,229,22.433333333333334,20.0
1,1.28,75,41,4.133333333333334,6.0
1,4.94,116,50,15.35,17.0
1,5.65,168,213,29.7,22.0
1,0.8,116,116,5.733333333333333,5.5
1,2.53,166,244,12.7,11.5
1,1.21,41,74,9.483333333333333,8.0
1,1.52,75,42,13.633333333333333,9.0
1,6.19,42,68,40.7,28.0
1,4.28,97,228,26.5,19.0
6,1.52,74,43,5.666666666666667,6.5
1,1.31,75,151,5.75,6.5
1,9.88,166,88,30.083333333333332,31.5
1,10.92,74,51,23.733333333333334,31.5
1,12.21,25,132,61.45,46.5
1,2.0,25,45,8.7,9.0
1,2.83,226,173,16.533333333333335,12.5
1,0.88,41,42,5.966666666666667,6.0
1,3.93,74,143,14.116666666666667,13.5
1,0.77,116,116,1.7166666666666666,25.0
1,1.8,74,75,12.45,10.0
1,7.29,37,263,42.25,30.0
2,1.03,75,263,11.283333333333333,8.5
1,0.29,74,74,3.35,4.0
1,1.13,41,152,7.683333333333334,7.0
1,4.94,65,246,24.333333333333332,20.0
1,2.06,95,102,7.216666666666667,8.5
1,0.5,97,25,4.15,4.5
1,1.36,43,74,10.016666666666667,8.0
1,0.89,42,41,3.95,5.5
1,1.48,75,238,8.083333333333334,7.5
6,2.19,95,28,14.2,11.0
1,2.42,95,135,11.116666666666667,10.5
1,1.07,41,42,8.55,7.5
1,2.7,41,120,11.533333333333333,11.5
1,0.9,25,40,6.016666666666667,5.5
1,10.74,244,107,31.733333333333334,33.5
1,3.29,41,159,15.683333333333334,13.5
1,1.56,95,196,10.266666666666667,9.0
1,0.54,225,61,5.7,5.5
1,6.26,41,260,18.216666666666665,21.0
1,4.15,33,61,34.65,23.0
1,5.72,42,170,29.8,22.0
1,2.53,74,263,10.533333333333333,10.0
5,0.28,75,74,3.816666666666667,4.5
1,10.34,75,220,63.833333333333336,45.0
1,1.22,41,247,6.716666666666667,15.0
1,0.7,75,75,2.683333333333333,4.0
1,2.05,7,193,9.85,9.0
1,3.4,82,135,18.75,14.0
1,1.8,74,152,11.3,9.5
1,5.3,74,100,20.95,19.0
1,0.38,74,74,3.1166666666666667,4.0
1,0.57,82,83,2.8833333333333333,4.5
1,3.79,127,247,10.65,13.0
1,16.9,95,22,34.333333333333336,48.5
1,2.94,159,78,14.666666666666666,15.0
1,6.1,95,138,18.5,20.0
1,0.6,119,247,3.716666666666667,4.5
1,6.6,116,226,35.983333333333334,27.5
1,1.35,159,167,12.7,10.0
1,0.73,166,151,6.8,6.0
1,1.04,210,149,8.733333333333333,7.5
1,4.18,129,102,24.9,17.5
1,2.27,75,237,9.95,9.0
